"US2567461080"	"DOLLAR TREE INC.   DL-,01"	"GS"
"US64124E1064"	"NEUROGEN CORP.    DL-,025"	"AKV"
"US8871001058"	"TIMBERLAND CO. CL.A DL-01"	"AKV"
"US0093631028"	"AIRGAS INC.        DL-,01"	"AKV"
"US1143401024"	"BROOKS AUTOMATION  DL-,01"	"AKV"
"US1305011090"	"CALIFORNIA OIL+GAS DL-001"	"AKV"
"US5290431015"	"LEXINGTON REALTY TRUST"	"AKV"
"US4525261065"	"IMMUCOR INC.       DL-,10"	"AKV"
"US79971F1057"	"SANCURO CORP.      DL-,10"	"AKV"
"CA6029001022"	"MINEFINDERS CORP. LTD"	"AKV"
"US52729N1000"	"LEVEL 3 COMMCTNS   DL-,01"	"GS"
"CA3813661038"	"GOLDEX RESOURCES"	"AKV"
"US2480191012"	"DELUXE CORP.          DL1"	"AKV"
"US3152931008"	"FERRELLGAS PARTS UTS DL 1"	"AKV"
"CA5147651064"	"LANDDRILL INTL INC."	"AKV"
"US5729011065"	"MARTEK BIOSCIENCES DL-,01"	"AKV"
"US0394831020"	"ARCHER-DANIELS-MIDLD"	"GS"
"US1247692098"	"CAS MEDICAL SYS   DL-,004"	"AKV"
"US9120232072"	"US GOLD CORP.     DL -,10"	"AKV"
"US02744M1080"	"AMERICAN MED. SYS  DL-,01"	"AKV"
"CA04040Q1063"	"ARISE TECHNOLOGIES CORP."	"AKV"
"US00101P1021"	"AE BIOFUELS INC.   DL-,01"	"AKV"
"CA46582W1086"	"IVERNIA INC."	"AKV"
"CA8879011069"	"TIOMIN RES INC."	"AKV"
"US26483E1001"	"DUN+BRADSTREET (DEL.) DL1"	"AKV"
"CA6238581079"	"MOUNTAIN BOY MINERALS"	"AKV"
"US87959M1099"	"TELIK INC.         DL-,01"	"AKV"
"US0474391044"	"ATHEROGENICS INC."	"AKV"
"CA8725491002"	"TLC VISION"	"AKV"
"US44930G1076"	"ICU MEDICAL INC.   DL-,10"	"AKV"
"US8760312046"	"TAPESTRY PHARMAC. NEW"	"AKV"
"US8716071076"	"SYNOPSYS INC.      DL-,01"	"GS"
"CA5432091000"	"LONGVIEW CAPITAL PARTNERS"	"AKV"
"CA6959421026"	"PALADIN LABS INC."	"AKV"
"CA46589L1058"	"IVORY ENERGY INC."	"AKV"
"US1053682035"	"BRANDYWINE RLTY TR. SBI"	"AKV"
"BMG348041077"	"FIRST PAC. CO.LTD  DL-,01"	"AKV"
"US52186N1063"	"LEAPFROG ENTERPRISES    A"	"AKV"
"CA77929Q1081"	"ROUTE1 INC."	"AKV"
"US0036541003"	"ABIOMED INC.       DL-,01"	"AKV"
"US60741J1060"	"MOBILIZED ENTERT.  DL-,01"	"AKV"
"US45245A1079"	"IMATION CORP.      DL-,01"	"AKV"
"US0374111054"	"APACHE CORP.     DL -,625"	"AKV"
"US2692461047"	"E TRADE FINL CORP. DL-,01"	"AKV"
"US2479072074"	"DELTA PETROLEUM    DL-,01"	"AKV"
"US4574612002"	"INLAND REAL E.(NEW)DL-,01"	"AKV"
"US8523123052"	"STAAR SURGICAL CO. DL-,01"	"AKV"
"US0023461041"	"AVI BIOPHARMA    DL-,0001"	"AKV"
"CA1254051008"	"CGX ENERGY INC."	"AKV"
"US23326R1095"	"DG FASTCHANNEL INC. NEW"	"AKV"
"US0078651082"	"AEROPOSTALE INC.  DL-,01"	"AKV"
"CA42979J1075"	"HIGH RIVER GOLD MINES"	"AKV"
"US1416651099"	"CAREER EDUCATION   DL-,01"	"GS"
"CA22942F1018"	"CRYSTALLEX INTL"	"AKV"
"US5327741063"	"LIN TV CORP. A     DL-,01"	"AKV"
"US2924752098"	"EMULEX CORP.       DL-,10"	"AKV"
"US4161961036"	"HARTE-HANKS INC.     DL 1"	"AKV"
"US86764L1089"	"SUNOCO LOG.PART.LP UTS"	"AKV"
"US6529031055"	"NEXMED INC.       DL-,001"	"AKV"
"US0208131013"	"ALPHARMA INC. A    DL-,20"	"AKV"
"CA2647952043"	"DUMONT NICKEL INC.   CD 1"	"AKV"
"US36225V1044"	"GP STRATEGIES CORP DL-,01"	"AKV"
"CA5817631099"	"MCLAREN RESOURCES INC."	"AKV"
"CA4990391050"	"KNIGHT RESOURCES LTD."	"AKV"
"US48666V2043"	"KAZMUNAIGAS GDRS   KT 250"	"AKV"
"US5053361078"	"LA-Z-BOY INC.        DL 1"	"AKV"
"US6085541018"	"MOLEX INC.         DL-,05"	"GS"
"CA82771N1042"	"SILVER FIELDS RES"	"AKV"
"US42222G1085"	"HEALTH NET         DL-,01"	"AKV"
"KYG368441013"	"FUFENG GROUP LTD  HD -,10"	"AKV"
"US12662P1084"	"CVR ENERGY INC.    DL-,01"	"AKV"
"CA5049051009"	"LABOPHARM INC."	"AKV"
"CA2937821080"	"ENTERPRISE OILFIELD GRP."	"AKV"
"US3584341081"	"FRIEDMAN,BILL.,RAM. NEW A"	"AKV"
"US7006891029"	"PARK PLACE ENERGY CORP."	"AKV"
"US3029411093"	"FTI CONSULTING     DL-,01"	"AKV"
"CA7822271028"	"RUSORO MINING LTD"	"AKV"
"BMG524401079"	"KERRY PROPERTIES     HD 1"	"AKV"
"CA9573571069"	"WESTCAN URANIUM CORP."	"AKV"
"US8269171067"	"SIGA TECHNLGS    DL-,0001"	"AKV"
"US2053061030"	"COMPUTER PROGRAMS + SYS"	"AKV"
"BMG0692U1099"	"AXIS CAPIT. HLDGS DL -,10"	"AKV"
"US2214851055"	"COST PLUS INC.     DL-,01"	"AKV"
"US6294911010"	"NYSE EURONEXT INC. DL-,01"	"AKV"
"CA05858H1047"	"BALLARD PWR SYS"	"AKV"
"US2166484020"	"COOPER COS INC.    DL-,10"	"AKV"
"US0153511094"	"ALEXION PHARMAC. DL-,0001"	"AKV"
"BSP477251099"	"GBL ENVIRONMENTAL DL-,002"	"AKV"
"US5846903095"	"MEDICIS PHARM. A  DL-,001"	"AKV"
"CA91828R1091"	"VMS VENTURES INC."	"AKV"
"CA2849021035"	"ELDORADO GOLD CORP."	"AKV"
"CA7612491018"	"SEARCHGOLD RESOURCES INC."	"AKV"
"US61748W1080"	"MORGANS HOTEL GRP  DL-,01"	"AKV"
"US2332691094"	"DPAC TECHNO."	"AKV"
"CA0213731056"	"ALTAIR NANO."	"AKV"
"US0593611058"	"BAM ENTERTAINMENT DL-,001"	"AKV"
"US58463F1049"	"MEDICAL STAFFING N.DL-,01"	"AKV"
"US2576511099"	"DONALDSON CO.        DL 5"	"AKV"
"US64110W1027"	"NETEASE.COM ADR/100 HD-10"	"AKV"
"US9775811071"	"WOIZE INTL LTD    DL-,001"	"AKV"
"CA76154A1012"	"REVOLUTION TECHNOLOGIES"	"AKV"
"US0123481089"	"ALBANY INTL A     DL-,001"	"AKV"
"US7436971045"	"PROTEIN POLYMER TECHS"	"AKV"
"US29264F2056"	"ENDO PHARMS HLDGS  DL-,01"	"AKV"
"US62944T1051"	"NVR INC.           DL-,01"	"AKV"
"US2700061094"	"EAGLE TEST SYS INC.DL-,01"	"AKV"
"CA03759V1085"	"APOGEE MINERALS LTD"	"AKV"
"US35671D8570"	"FREEP.MCMOR.COP.+GOLD"	"AKV"
"US0323325045"	"AMTECH SYS INC.    DL-,01"	"AKV"
"US0010841023"	"AGCO CORP.         DL-,01"	"AKV"
"US5165481046"	"LANTRONIX INC.   DL,-0001"	"AKV"
"US7954351067"	"SALIX PHARMACEUTIC.DL-001"	"AKV"
"CA7959121046"	"SAMEX MNG CORP."	"AKV"
"US0195893088"	"ALLIED WASTE INDS  DL-,01"	"AKV"
"US46589A2087"	"IVI COMMUNIC.NEW  DL-,001"	"AKV"
"US2780581029"	"EATON CORP.        DL-,50"	"AKV"
"US5021611026"	"LSI CORP.          DL-,01"	"GS"
"US2788651006"	"ECOLAB INC.          DL 1"	"AKV"
"US62914B1008"	"NIC INC."	"AKV"
"US92552R4065"	"VIAD CORP. NEW    DL 1,50"	"AKV"
"US4509111021"	"ITT CORP.            DL 1"	"GS"
"US3595231073"	"FUEL TECHS INC.    DL-,01"	"AKV"
"US6824211022"	"ONE VOICE TECH.   DL-,001"	"AKV"
"US7244791007"	"PITNEY-BOWES INC.    DL 2"	"AKV"
"US4577331030"	"INSPIRE PHARMAC.  DL-,001"	"AKV"
"CA5279011020"	"LEVON RES. LTD"	"AKV"
"US2312691015"	"CURIS INC.         DL-,01"	"AKV"
"US8860431084"	"THUNDER MOUNTAIN   DL-,05"	"AKV"
"US0537741052"	"AVIS BUDGET GROUP  DL-,01"	"AKV"
"US9168961038"	"URANIUM ENERGY    DL-,001"	"AKV"
"US16938P1075"	"CHINA GRENTECH.C.L.ADR/25"	"AKV"
"US0434361046"	"ASBURY AUTOMOTIVE  DL-,01"	"AKV"
"CA76547T1066"	"RICHMONT MNS"	"AKV"
"US2228161004"	"COVANCE INC.      DL 0,01"	"AKV"
"CA64108H1091"	"NETCO ENERGY INC."	"AKV"
"US84763A1088"	"SPECTRUM PHARMACEUT. NEW"	"AKV"
"CA04789U1021"	"ATLANTA GOLD INC."	"AKV"
"US4645921044"	"ISLE OF CAPRI CAS. DL-,01"	"AKV"
"CA8936621066"	"TRANSGLOBE EN."	"AKV"
"US2435861040"	"DECODE GENETICS   DL-,001"	"AKV"
"US2282271046"	"CROWN CASTLE INTL  DL-,01"	"AKV"
"US8009071072"	"SANMINA-SCI        DL-,01"	"GS"
"BMG5697K1541"	"LONG SUCCESS INTL HD -,01"	"AKV"
"US05348P4019"	"AVANIR PHARMACEUT. A NEW"	"AKV"
"CA0463493043"	"ASTRAL MINING CORP."	"AKV"
"KYG2943E1329"	"EGANAGOLD.(HLDGS) HD 0,01"	"AKV"
"CA60458Q1037"	"MIRA RESOURCES CORP."	"AKV"
"KYG936361016"	"VINALAND LTD       DL-,01"	"AKV"
"US45772G1058"	"INPHONIC INC.      DL-,01"	"AKV"
"US6081901042"	"MOHAWK INDS INC.   DL-,01"	"AKV"
"US7193581037"	"PHOTOMEDEX         DL-,01"	"AKV"
"VGG7131X1078"	"PLAYTECH LTD      LS -,01"	"AKV"
"US3763431091"	"GIRASOLAR INC.    DL -,01"	"AKV"
"US1311931042"	"CALLAWAY GOLF      DL-,01"	"AKV"
"CA68759M1014"	"ORVANA MINLS CORP."	"AKV"
"US92762R1059"	"VIPER NETWORKS"	"AKV"
"CA4496641016"	"IMA EXPLORATION INC."	"AKV"
"US2546681063"	"DISCOV.LABORAT.   DL-,001"	"AKV"
"US12686C1099"	"CABLEVISION SYST.NYGDL-01"	"AKV"
"CA6657201084"	"NORTHERN SHIELD RES INC."	"AKV"
"US1046741062"	"BRADY CORP. A      DL-,01"	"AKV"
"US16944B1008"	"CHINA LOGISTICS GR.DL-,01"	"AKV"
"US1033041013"	"BOYD GAMING CORP.  DL-,01"	"AKV"
"CA60446N2041"	"MINT TECHNOLOGY CORP.NEW"	"AKV"
"US1011371077"	"BOSTON SCIENTIFIC  DL-,01"	"AKV"
"US88033G1004"	"TENET HEALTHCARE   DL-,05"	"AKV"
"US6404911066"	"NEOGEN CORP.       DL-,16"	"AKV"
"BMG4069C1486"	"GREAT EAGLE HLDGS  HD-,50"	"AKV"
"US4878361082"	"KELLOGG CO.       DL -,25"	"AKV"
"CA13650J1049"	"CDN REAL ESTATE INV. TR."	"AKV"
"CA74266T1003"	"PROBE RESOURCES LTD."	"AKV"
"US38388F1084"	"GRACE + CO., W.R. (DEL.)"	"AKV"
"US88632Q1031"	"TIBCO SOFTWARE    DL-,001"	"AKV"
"US4499341083"	"IMS HEALTH INC.    DL-,01"	"AKV"
"US14066K2069"	"CAPRIUS INC. NEW   DL-,01"	"AKV"
"BMG2108E1093"	"CHINA DATA BROADC.HD-,025"	"AKV"
"CA7669101031"	"RIOCAN REAL ESTATE INV."	"AKV"
"CA92647F1027"	"VICTORY NICKEL INC."	"AKV"
"US4626841013"	"IRIDEX CORP.       DL-,01"	"AKV"
"US0326541051"	"ANALOG DEVICES INC.DL-166"	"AKV"
"CA36229U1021"	"GSI GROUP INC."	"AKV"
"KYG9361G1010"	"VIETNAM OPPORTUNITY DL,01"	"AKV"
"US1570851014"	"CERUS CORP.       DL-,001"	"AKV"
"US3825501014"	"GOODYEAR TIRE RUBBER"	"GS"
"US40430N2045"	"HS3 TECHNOL. NEW  DL-,001"	"AKV"
"US92552V1008"	"VIASAT INC."	"AKV"
"CA5249111041"	"LEISURE CDA INC."	"AKV"
"US00826T1088"	"AFFYMETRIX INC."	"GS"
"US87157D1090"	"SYNAPTICS INC.   DL 0,001"	"AKV"
"US7599161095"	"REPLIGEN CORP.     DL-,01"	"AKV"
"US4602541058"	"INTL RECTIFIER       DL 1"	"AKV"
"US86764P1093"	"SUNOCO INC.          DL 1"	"AKV"
"US25985P1003"	"DOVARRI INC.       DL-,01"	"AKV"
"US3742971092"	"GETTY RLTY CORP.   DL-,01"	"AKV"
"US8327271016"	"SMURFIT-STONE CONT.DL-,01"	"GS"
"CA59317W1032"	"MGN TECHNOLOGIES INC."	"AKV"
"US04651M2044"	"ATARI INC. NEW     DL-,01"	"AKV"
"US1567001060"	"CENTURYTEL           DL 1"	"AKV"
"US15115L1035"	"CELLEGY PHARMACEUT. INC."	"AKV"
"US29444U5020"	"EQUINIX INC.      DL-,001"	"AKV"
"CA1431261009"	"CARMANAH TECHNOLOGIES"	"AKV"
"US2296691064"	"CUBIC CORP."	"AKV"
"CH0002313200"	"SIA ABRASIVES NAM.   SF10"	"AKV"
"US6933202029"	"PHH CORP. NEW      DL-,01"	"AKV"
"US7052212088"	"PECO II INC. NEW   DL-,01"	"AKV"
"US00202J2033"	"AP PHARMA NEW      DL-,01"	"AKV"
"US5846881051"	"MEDICINES CO.     DL-,001"	"AKV"
"CA45771T1084"	"INNVEST REAL EST.INV.TR."	"AKV"
"US98982J1043"	"ZUPINTRA CORP.INC.DL-0001"	"AKV"
"US45666X3052"	"INFORM WORLDWIDE HLDGS"	"AKV"
"BMG6389N1002"	"NAN HAI CORP.LTD.  HD-,01"	"AKV"
"US69811Q1067"	"PANACOS PHARMAC.   DL-,01"	"AKV"
"US46626E2054"	"J2 GL COMM.        DL-,01"	"AKV"
"US0370231088"	"ANTHRACITE CAP.   DL-,001"	"AKV"
"US83408W1036"	"SOHU.COM INC.     DL -,01"	"AKV"
"US69373H1068"	"PACER INTL INC.    DL-,01"	"AKV"
"BMG4776G1015"	"INGERSOLL RAND CO. A DL 1"	"AKV"
"US2074101013"	"CONMED CORP.       DL-,01"	"AKV"
"CA7234711082"	"PINNACLE MINES LTD"	"AKV"
"US7169331060"	"PHARMACYCLICS    DL-,0001"	"AKV"
"US8792873080"	"TELEBRAS HOLDRS ADR F. P."	"AKV"
"US04648X1072"	"ASYST TECHS INC."	"AKV"
"US0538931033"	"AVOCENT CORP.      DL-,01"	"AKV"
"US29454W1099"	"EQUIT.MINING CORP. DL-,01"	"AKV"
"US1509345039"	"CELL THERAPEUTICS"	"GS"
"US2860821022"	"EL. FOR IMAGING    DL-,01"	"AKV"
"US00508B1026"	"ACTUATE CORP.     DL-,001"	"AKV"
"BMG210821051"	"CHINA YUCHAI INTL  DL-,01"	"AKV"
"CA03075E1034"	"AMERIX PRECIOUS METALS C."	"AKV"
"CA2524422078"	"DIAGNOS INC."	"AKV"
"US0154041067"	"ALFACELL CORP.    DL-,001"	"AKV"
"US7436421009"	"PROTALEX INC.      DL-,01"	"AKV"
"CA68557A1012"	"ORBUS PHARMA INC."	"AKV"
"BMG8114W1082"	"SHUI ON CONSRUCT.+MAT.HD1"	"AKV"
"CA59509P1062"	"MICROMEM TECHNOLOGIES INC"	"AKV"
"CA74157U1093"	"PRIMARIS RET.R.E.I.T.UTS"	"AKV"
"US8610211034"	"STOCK-TRAK GROUP  DL-,001"	"AKV"
"US6153691059"	"MOODY'S CORP         DL 1"	"AKV"
"BMG1744V1037"	"CAFE CORAL HLDGS   HD-,10"	"AKV"
"US60852M1045"	"MOLEC.INSIGHT PHARM.DL-01"	"AKV"
"US67069V1089"	"NUTRITION 21      DL-,005"	"AKV"
"US0384962041"	"ARACRUZ CELULOSE B ADR/10"	"AKV"
"CA6949152087"	"PACIFIC RIM MNG (NEW)"	"AKV"
"US0683061099"	"BARR PHARMAC. INC. DL-,01"	"AKV"
"US0152711091"	"ALEXANDRIA REAL EST. EQU."	"AKV"
"US23331A1097"	"D.R.HORTON INC.    DL-,01"	"AKV"
"CA88338H1001"	"THERATECHNOLOGIES INC."	"AKV"
"US2033721075"	"COMMSCOPE INC.     DL-,01"	"AKV"
"US8317561012"	"SMITH+W.HLDG      DL-,001"	"AKV"
"GB00B0762609"	"INTERCYTEX GROUP   LS-,01"	"AKV"
"GB00B04PYL99"	"BOWLEVEN PLC      LS -,10"	"AKV"
"GB00B07V4P80"	"COOKSON GRP PLC    LS-,10"	"AKV"
"IE0031091642"	"SPDR-CASAM ETF S+P EUR.NA"	"GS"
"GB00B2QPKJ12"	"FRESNILLO PLC     DL -,50"	"AKV"
"GB00B23XG900"	"AERFINANCE PLC    LS -,10"	"AKV"
"GB00B1P75854"	"EAGA PLC"	"AKV"
"GB0033029744"	"NORTHUMBRIAN WA.GRP LS-10"	"AKV"
"GB00B2863827"	"CVS GROUP PLC    LS -,002"	"AKV"
"IE00B0M63953"	"ISHARES-MSCI EA.EU.10/40"	"AKV"
"GB0033872168"	"ICAP PLC           LS-,10"	"AKV"
"GB0000961622"	"BALFOUR BEATTY PLC LS-,50"	"AKV"
"GB0031775819"	"REGAL PETROLEUM    LS-,05"	"AKV"
"GB00B15CMQ74"	"AVEVA GRP        LS-,0333"	"AKV"
"GB00B1VZK334"	"LONDON MINING PLC"	"AKV"
"GB00B1KMXM53"	"YELLOW CAT URAN. LS-,0002"	"AKV"
"GB00B1GK4645"	"VERTU MOTORS PLC LS -,01"	"AKV"
"GB00B12WC938"	"CADOGAN PETROLEUM PLC"	"AKV"
"JE00B29LFF73"	"LYDIAN INTL LTD"	"AKV"
"GB0007190720"	"UK COAL PLC        LS-,01"	"AKV"
"GG00B1Z5FH87"	"PARK PLAZA HOTELS LTD"	"AKV"
"GB0001803666"	"CATTLES PLC        LS-,10"	"AKV"
"GB00B2334P26"	"METROELECTRIC PLC LS-,001"	"AKV"
"DE000A0MSFR8"	"EUROCASTLE INVESTMENT DZ"	"GS"
"GB00B1RC3404"	"NESSA INTL PLC   LS -,001"	"AKV"
"GB00B29MWZ99"	"THOMSON-REUTERS    LS,-25"	"AKV"
"GB00B0ZL5243"	"TRIKONA TRINITY   LS -,01"	"AKV"
"GB00B1XF5X66"	"MODERN WATER PLC"	"AKV"
"GB00B2PB0D43"	"KIG MINING PLC    LS -,01"	"AKV"
"GB00B2NJD643"	"VALIANT PETROLEUM PCL"	"AKV"
"GB00B09LQS34"	"Z GROUP PLC        LS-,05"	"AKV"
"GB0033032904"	"FAROE PETROLEUM    LS-,10"	"AKV"
"GB00B01QGH57"	"GOLD OIL PLC    LS-,00025"	"AKV"
"KYG876361091"	"TETHYS PETROLEUM LTD"	"AKV"
"GG00B39HF298"	"INDUS GAS LTD     LS -,01"	"AKV"
"GB0003096442"	"ELECTROCOMPONENTS  LS-,10"	"AKV"
"GB00B1VYSZ82"	"CAMPUS INVESTM.  LS-,01"	"WPR"
"GB00B29PWM59"	"ISLAND GAS RES PLC LS-,50"	"AKV"
"GB00B1VYSY75"	"ANCAN RESOURCES  LS-,01"	"WPR"
"GB00B29NNY82"	"LAMBOLLE PARTN.PLC LS-001"	"AKV"
"GB00B1JQDM80"	"MARSTON'S PLC"	"AKV"
"GB00B02J6398"	"ADMIRAL GROUP PLC LS-,001"	"AKV"
"GB0031852162"	"JUBILEE PLATINUM   LS-,01"	"AKV"
"IE00B0M63516"	"ISHARES-MSCI BRAZIL"	"AKV"
"GB00B0T4LB03"	"CHINA GOLDMINES PLC"	"AKV"
"GB0031729733"	"VT GROUP PLC       LS-,05"	"AKV"
"GB0009764027"	"WOLSELEY PLC        LS-25"	"AKV"
"GB0009039941"	"TRINITY MIRROR PLC LS-,10"	"AKV"
"GB00B01FLG62"	"G4S PLC           LS -,25"	"AKV"
"GB00B28STL38"	"INTERACTOVE PUBL.LS-,0025"	"AKV"
"GB0001859296"	"BOVIS HOMES GRP    LS-,50"	"AKV"
"GB00B03WBP45"	"KRYSO RESOURCES PLC LS-01"	"AKV"
"GB00B1Z4ST84"	"PROVIDENT FIN.LS-17868339"	"AKV"
"GB00B2QQN954"	"SELECT BANK PLC   LS -,01"	"AKV"
"GB00B28YMP66"	"PORTLAND GAS PLC  LS -,10"	"AKV"
"GB0001904621"	"CHEMRING GRP PLC   LS-,05"	"AKV"
"GB00B1C8H309"	"NORDLAND ETHANOL INTL PLC"	"AKV"
"GB00B2NPLP73"	"COSMOSEIS PLC     LS -,01"	"AKV"
"GB0005331532"	"COMPASS GROUP PLC  LS-,10"	"AKV"
"GB00B1GJZT14"	"CALEDON RESOURCES LS-,005"	"AKV"
"GG00B39QCR01"	"GERMANY1 ACQUISITION"	"AKV"
"GB00B1VYCH82"	"THOMAS COOK GROUP  LS-,10"	"AKV"
"GB00B1CRLC47"	"MONDI PLC         EO -,20"	"AKV"
"GB0004485925"	"HURLINGHAM PLC     LS-,75"	"AKV"
"GB00B2QH7M99"	"ASCOT MINING PLC  LS -,01"	"AKV"
"GB0007981128"	"SSL INTL PLC       LS-,10"	"AKV"
"GB0004769682"	"JOHNSTON PRESS PLC LS-,10"	"AKV"
"GB00B1VWM162"	"WELLSTREAM HLDGS"	"AKV"
"GB0003753778"	"GO-AHEAD GRP PLC   LS-,10"	"AKV"
"GB00B2PF6M70"	"CADBURY PLC        LS -,1"	"AKV"
"GG00B39VXT49"	"MW TOPS LTD  EUR"	"AKV"
"GB0034264548"	"NETELLER PLC       LS-,01"	"AKV"
"JE00B1P8F991"	"CHINA REAL EST.OPPORT."	"AKV"
"GB00B16G0869"	"EUROPE VISION PLC  LS-,10"	"AKV"
"GB00B3D15P06"	"CARIBBEAN ISLAND TR."	"AKV"
"GB00B1Z8CV01"	"GREENER H.INV. PLC LS-001"	"AKV"
"GB00B1XH2C03"	"FERREXPO PLC"	"AKV"
"GB00B030M221"	"GL.PPTY SUPP.NETW. LS-,01"	"AKV"
"GB00B0HZP136"	"GREENE KING PLC   LS-,125"	"AKV"
"GB0004564430"	"INTERMED.CAP. GRP  LS-,20"	"AKV"
"GB0033252056"	"DANA PETROLEUM     LS-,15"	"AKV"
"GB00B1Z7RQ77"	"TUI TRAVEL PLC     LS-,10"	"AKV"
"GB00B295R641"	"TRANSDERMAL COSM.LS-,0001"	"AKV"
"IM00B292WR19"	"PETRO MATAD LTD   DL -,01"	"AKV"
"GB00B145WP66"	"PROSPER.MIN.HLDGS LS -,01"	"AKV"
"GB00B1Z5KD97"	"ARH LEISURE I.PLC LS-,001"	"AKV"
"GB00B23VYP60"	"CLERKENWELL VENT.  LS-,05"	"AKV"
"GG00B1ZBD492"	"LEHMAN BROTHERS PR.EQ.P.A"	"AKV"
"GB00B05MGT12"	"WHITE NILE LTD   LS -,001"	"AKV"
"GB0009348862"	"ANGUS + ROSS PLC  LS 0,01"	"AKV"
"GB0008025412"	"SIG PLC            LS-,10"	"AKV"
"GB0004510409"	"FIELD SYS.DESIGNS LS -,10"	"AKV"
"GG00B247Y973"	"GOTTEX FD MAN.HLDGS  SF 1"	"GS"
"GB0003164950"	"HOLIDAYBREAK PLC   LS-,05"	"AKV"
"US48667M2035"	"KAZAKHSTAN KA.GDRS REGS"	"AKV"
"GB0003473104"	"FORTH PORTS PLC    LS-,50"	"AKV"
"GB0002395811"	"SCHRODERS PLC  N-VTG LS 1"	"AKV"
"GB00B2NPLL36"	"ROBOX A I PLC     LS -,01"	"AKV"
"GB00B0672758"	"AFREN PLC          LS-,01"	"AKV"
"GB00B2RDV243"	"EQTY CAPITAL MGMT LS -,01"	"AKV"
"GB00B0GN3470"	"MWANA AFRICA PLC  LS -,10"	"AKV"
"JE00B1Z7SK84"	"ET-CHINA.COM INTL HLDGS"	"AKV"
"GB00B1YKG049"	"INTL PERSONAL FIN. LS-,10"	"AKV"
"GB0030232317"	"MICHAEL PAGE INTL  LS-,01"	"AKV"
"US98952U2042"	"ZHAIKMUNAI LP GDRS REGS"	"AKV"
"GB0000811801"	"BARRATT DEV. PLC   LS-,10"	"AKV"
"GB00B1FP8915"	"BBA AVIATION PLC LS-,2976"	"AKV"
"GB00B1VR4482"	"GAMING VENTURES  LS -,005"	"AKV"
"GB0001882637"	"CHARTER PLC        LS-,02"	"AKV"
"AU000000CCD9"	"CALEDON RESOURCES CDIS"	"AKV"
"GB0033832147"	"RAVEN MOUNT PLC   LS-,001"	"AKV"
"GB00B293L888"	"INTERNATIONAL PR.  LS-,01"	"AKV"
"GB00B03XLZ73"	"SOVGEM LTD.     LS-,00001"	"AKV"
"GB0008433350"	"SILENCE THERAPEUT.LS -,01"	"AKV"
"GB0008782301"	"TAYLOR WIMPEY PLC LS -,25"	"AKV"
"JE00B2Q7JM31"	"PANCELTICA HLDGS"	"AKV"
"GB0006215205"	"NATL EXPR. GRP     LS-,05"	"AKV"
"IM00B28QLQ61"	"LANDKOM INTERNAT. LS-,001"	"AKV"
"JE00B2R84W06"	"UTD BUSIN.MEDIA LS 0,10"	"AKV"
"GB00B2RDWW14"	"FLEET ST.CAPITAL  LS -,01"	"AKV"
"GB00B0FVQX23"	"ROCKHOPPER EXPLOR. LS-,01"	"AKV"
"GB00B1G58016"	"ADV.COMPUTER SOFTWARE PLC"	"AKV"
"GB00B2NGPM57"	"PARAGON GRP OF COS   LS 1"	"AKV"
"GB00B02L3W35"	"BERKELEY GRP HLDGS UTS"	"AKV"
"GB0003763140"	"AMBRIAN CAPITAL   LS -,10"	"AKV"
"IM00B1WSL611"	"PME AFRICAN INF.   DL-,01"	"AKV"
"GB00B291K520"	"MOTION NETWORK HLD.LS-,05"	"AKV"
"GB0009465807"	"WEIR GRP PLC      LS-,125"	"AKV"
"GB00B1FW5029"	"HOCHSCHILD MNG PLC LS-,25"	"AKV"
"GB00B1ZBLD47"	"SEPURA LTD    LS -,000005"	"AKV"
"GB00B293HY64"	"URANIUM3O8 RES     LS-,01"	"AKV"
"GB00B10QTX02"	"INCHCAPE PLC      LS -,25"	"AKV"
"GB00B1WTNQ84"	"IDATECH PLC          LS 1"	"AKV"
"GB00B1FJK646"	"DT.EUROPE.REAL EST.LS-,10"	"AKV"
"GB00B2NPLN59"	"TBS NEW MEDIA PLC LS -,01"	"AKV"
"GB00B2PQM776"	"VERTIL PLC      LS -,0001"	"AKV"
"GB00B3D35R83"	"LONDON H.K.EXCHNG.LS-,001"	"AKV"
"IE0031091428"	"SPDR-CASAM ETF S+P EU.350"	"GS"
"GB00B0M7R630"	"CHINA EASTSEA BUS. LS-,05"	"AKV"
"GB00B06GJQ01"	"BRAEMORE RES PLC LS -,001"	"AKV"
"GB00B18V8630"	"PENNON GROUP NEW LS -,407"	"AKV"
"GB00B1RP7Y72"	"SECURE FORTRESS   LS -,01"	"AKV"
"GB00B23S8000"	"WEST END VENT.PLC LS-,001"	"AKV"
"GB0005603997"	"LEGAL GENL GRP PLCLS-,025"	"AKV"
"GB00B1CL5249"	"LAMPRELL PLC      LS -,05"	"AKV"
"GB00B071S784"	"LEISURE + GAMING  LS -,05"	"AKV"
"US12721E1029"	"CADBURY SCH.ADR 4/LS -,10"	"AKV"
"JE00B28ZGP75"	"KENTZ CORP. LTD"	"AKV"
"GB00B1R2V579"	"MAILPERF.HLDG    LS-,0002"	"GS"
"GG00B1NPGZ52"	"BREVAN HOWARD MACRO EUR"	"AKV"
"GB00B0744B38"	"BUNZL PLC     LS-,3214857"	"AKV"
"GB00B17BBQ50"	"INVESTEC PLC     LS-,0002"	"AKV"
